UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,LOCALIDAD,CONSUMO_KW,POTENCIA_CONTRATADA,MONTO_SOLES,Latitud,Longitud
60505,CAJAMARCA,CONTUMAZA,SAN BENITO,YAVILAN,10.77,120.0,12.1,-6.8276090,-78.2449848
60506,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,EL ALIZO,10.77,120.0,55.4,-6.8276092,-78.244980
60506,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,LAS CONTAYAS,10.77,120.0,11.0,-6.8276093,-78.2449853
60507,CAJAMARCA,CONTUMAZA,TANTARICA,NANRRA,10.77,120.0,28.3,-6.8276098,-78.2449855
60508,CAJAMARCA,CONTUMAZA,YONAN,EL PONGUITO,10.77,120.0,10.9,-6.8276099,-78.2449858
61004,CAJAMARCA,SAN MARCOS,GREGORIO PITA,LA CORTADERA,10.77,120.0,512.6,-6.8276100,-78.2449860
61006,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,LICLIC,10.77,120.0,453.6,-6.82760110,-78.2449866
61007,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,CASERIO EL UÑIGAN CP TINYAYOC,10.77,120.0,326.0,-6.8276102,-78.2449870
61007,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,SANTA ANA (ZAPALLOPAMA),10.77,120.0,329.6,-6.82760104,-78.2449873
61001,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,POMABAMBA,10.77,120.0,236.5,-6.82760105,-78.2449875
61001,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,EDELMIRA,10.77,120.0,377.0,-6.8276106,-78.2449879
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,PUERTO ELISA,1.0,1.0,25.7,-4.0583361,-76.91927776315986
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,UNGUMAYO,12.0,1.0,8.7,-4.0593361,-76.91917776315986
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,NARANJAL MARAÑON,17.0,3.0,10.0,-4.0593361,-76.91907776315986
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,SAN JUAN,0.0,3.0,6.2,-4.0593361,-76.9227776315986
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,SANTANA,2.0,1.0,20.0,-4.0593361,-76.7727776315986
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,SANTANA,8.0,1.0,24.3,-4.0593361,-76.2727776315986
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,SAN JUAN,12.0,1.0,8.7,-4.0593361,-76.9727776015986
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,SAN JUAN,17.0,1.0,10.1,-4.0593361,-76.1727776315986
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,INDUSTRIAL (PUERTO INDUSTRIAL),6.0,1.0,7.4,-4.0593341,-76.9727776515986
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,INDUSTRIAL (PUERTO INDUSTRIAL),1.0,1.0,22.6,-4.0593361,-76.9727706315986
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,INDUSTRIAL (PUERTO INDUSTRIAL),14.0,1.0,9.1,-4.0593061,-76.9727276315986
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,INDUSTRIAL (PUERTO INDUSTRIAL),8.0,1.0,7.9,-4.0593261,-76.9727076315986
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,SANTANA,0.0,1.0,7.5,-4.0593261,-76.9727771515986
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,RECREO,6.0,1.0,554.7,-4.0593361,-76.9727796315986
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,NARANJAL MARAÑON,31.0,1.0,21.5,-4.0593301,-76.9027776315986
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,NARANJAL MARAÑON,94.0,1.0,162.8,-4.0533361,-76.9727776315986
160305,LORETO,LORETO,URARINAS,CAIMITUYO,4.0,1.0,7.0,-4.4593361,-76.9727776015986
160305,LORETO,LORETO,URARINAS,URARINAS,3.0,1.0,6.8,-4.3590361,-76.9727606315986
160305,LORETO,LORETO,URARINAS,REFORMA,52.0,1.0,41.3,-4.0594361,-76.927776315986
160305,LORETO,LORETO,URARINAS,REFORMA,40.0,1.0,30.0,-4.0593061,-76.9727776395986
150101,LIMA,LIMA,LIMA,LIMA,200,120,3000,-12.0430,-77.0282
020101,AREQUIPA,AREQUIPA,AREQUIPA,AREQUIPA,180,100,2800,-16.4090,-71.5375
050101,CUSCO,CUSCO,CUSCO,CUSCO,150,90,2500,-13.5320,-71.9675
070101,PIURA,PIURA,PIURA,PIURA,120,85,2200,-5.1945,-80.6322
110101,JUNIN,HUANCAYO,HUANCAYO,HUANCAYO,130,95,2300,-12.0733,-75.2025
150201,LIMA,BARRANCA,BARRANCA,ARAYA GRANDE,90,50,1500,-10.7167,-77.9333
150611,LIMA,HUARAL,SUMBILCA,CAPIA,80,60,1400,-10.1200,-77.2100
150611,LIMA,HUARAL,SUMBILCA,LLANCAY,70,50,1200,-10.0700,-77.1400
150611,LIMA,HUARAL,SUMBILCA,LLANCAY,75,55,1300,-10.0700,-77.1400
150611,LIMA,HUARAL,SUMBILCA,LLANCAY,85,65,1500,-10.0700,-77.1400
150407,LIMA,CANTA,SANTA ROSA DE QUIVES,PAMPACOCHA,60,40,1100,-10.4000,-77.2000
150407,LIMA,CANTA,SANTA ROSA DE QUIVES,PAMPACOCHA,55,45,1000,-10.4000,-77.2000
150403,LIMA,CANTA,HUAMANTANGA,HUAMANTANGA,50,40,900,-10.5000,-77.6000
150402,LIMA,CANTA,ARAHUAY,ARAHUAY,65,50,1200,-10.5000,-77.4000
150405,LIMA,CANTA,LACHAQUI,SAN LORENZO DE COCHABAMBA,95,60,1400,-10.3000,-77.5000
150402,LIMA,CANTA,ARAHUAY,COLLO,80,60,1300,-10.3000,-77.3000
160305,LORETO,LORETO,URARINAS,REFORMA,200,120,3000,-4.0000,-73.0000
160305,LORETO,LORETO,URARINAS,CAIMITUYO,180,110,2800,-3.9000,-73.1000
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,INDUSTRIAL (PUERTO INDUSTRIAL),300,150,4500,-5.4000,-74.3000
160305,LORETO,LORETO,URARINAS,REFORMA,250,130,3800,-4.0000,-73.0000
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,NARANJAL MARAÑON,270,140,4200,-5.4000,-74.4000
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,RECREO,260,135,4100,-5.3000,-74.5000
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,PUERTO ELISA,220,130,3500,-5.2000,-74.2000
160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,PUERTO ELISA,240,140,3700,-5.2000,-74.2000
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,INDUSTRIAL (PUERTO INDUSTRIAL),290,160,4600,-5.4000,-74.3000
160705,LORETO,DATEM DEL MARAÑON,PASTAZA,MUSAKARUSHA,320,170,4800,-5.4000,-74.6000
150806,LIMA,HUAURA,HUAURA,RONTOY,0.0,1.0,6.0,-11.0701058,-77.5992908
150806,LIMA,HUAURA,HUAURA,RONTOY,49.0,1.0,96.8,-11.0701058,-77.5992908
150806,LIMA,HUAURA,HUAURA,RONTOY,94.0,1.0,167.2,-11.0701058,-77.5992908
150811,LIMA,HUAURA,SAYAN,TRES MONTONES,104.0,1.0,102.9,-11.1330544,-77.1953953
150811,LIMA,HUAURA,SAYAN,TRES MONTONES,35.0,1.0,51.5,-11.1404544,-77.1933853
150811,LIMA,HUAURA,SAYAN,TRES MONTONES,70.0,1.0,127.6,-11.1934544,-77.1903953
150807,LIMA,HUAURA,LEONCIO PRADO,HUAMBOY,96.0,1.0,89.0,-11.0577703,-76.8183837
150807,LIMA,HUAURA,LEONCIO PRADO,HUAMBOY,6.0,1.0,8.5,-11.0577793,-76.9183827
150807,LIMA,HUAURA,LEONCIO PRADO,HUAMBOY,79.0,1.0,147.3,-11.0577743,-76.9183847
150807,LIMA,HUAURA,LEONCIO PRADO,HUAMBOY,12.0,1.0,13.8,-11.0577723,-76.9183857
150807,LIMA,HUAURA,LEONCIO PRADO,PARAN,1.0,1.0,6.5,-11.0577763,-76.9183837
150807,LIMA,HUAURA,LEONCIO PRADO,PARAN,4.0,1.0,7.7,-11.0577743,-76.9183817
150807,LIMA,HUAURA,LEONCIO PRADO,PARAN,42.0,1.0,37.3,-11.0577723,-76.9183827
150807,LIMA,HUAURA,LEONCIO PRADO,PARAN,53.0,1.0,47.7,-11.0577733,-76.9183847
150807,LIMA,HUAURA,LEONCIO PRADO,PARAN,22.0,1.0,14.7,-11.0577753,-76.9183857
150807,LIMA,HUAURA,LEONCIO PRADO,PARAN,13.0,1.0,11.2,-11.0577743,-76.9183827
150807,LIMA,HUAURA,LEONCIO PRADO,PARAN,9.0,1.0,9.6,-11.0577733,-76.9183817
150807,LIMA,HUAURA,LEONCIO PRADO,PARAN,11.0,1.0,11.7,-11.0577723,-76.9183847
150807,LIMA,HUAURA,LEONCIO PRADO,SANTO DOMINGO DE APACHE,7.0,1.0,8.9,-11.0577763,-76.9183857
150807,LIMA,HUAURA,LEONCIO PRADO,SANTO DOMINGO DE APACHE,20.0,3.0,14.0,-11.0577753,-76.9183827
150807,LIMA,HUAURA,LEONCIO PRADO,HUAMPAN,0.0,3.0,12.4,-11.0577743,-76.9183837
150807,LIMA,HUAURA,LEONCIO PRADO,PICHUPAMPA,22.0,3.0,14.7,-11.0577733,-76.9183857
150807,LIMA,HUAURA,LEONCIO PRADO,SANTA CRUZ,5.0,3.0,8.1,-11.0577723,-76.9183847
150807,LIMA,HUAURA,LEONCIO PRADO,SANTA CRUZ,52.0,3.0,46.7,-11.0577753,-76.9183817
150807,LIMA,HUAURA,LEONCIO PRADO,TAN TAN,11.0,3.0,23.5,-11.0577743,-76.9183827
150807,LIMA,HUAURA,LEONCIO PRADO,SANTO DOMINGO DE APACHE,28.0,3.0,34.2,-11.0577733,-76.9183837
150807,LIMA,HUAURA,LEONCIO PRADO,PICHUPAMPA,67.0,3.0,61.4,-11.0577723,-76.9183827
150807,LIMA,HUAURA,LEONCIO PRADO,LEONCIO PRADO,26.0,3.0,16.3,-11.0577753,-76.9183847
150807,LIMA,HUAURA,LEONCIO PRADO,PICHUPAMPA,35.0,3.0,30.6,-11.0577743,-76.9183857
150807,LIMA,HUAURA,LEONCIO PRADO,AUQUIMARCA,15.0,3.0,12.1,-11.0577733,-76.9183837
150807,LIMA,HUAURA,LEONCIO PRADO,PICHUPAMPA ALTO,28.0,3.0,24.7,-11.0577723,-76.9183827
150807,LIMA,HUAURA,LEONCIO PRADO,PICHUPAMPA,5.0,3.0,8.2,-11.0577763,-76.9183857
150807,LIMA,HUAURA,LEONCIO PRADO,PICHUPAMPA,19.0,3.0,13.5,-11.0577753,-76.9183827
150807,LIMA,HUAURA,LEONCIO PRADO,SANTO DOMINGO DE APACHE,4.0,3.0,7.7,-11.0577743,-76.9183837
150807,LIMA,HUAURA,LEONCIO PRADO,AUQUIMARCA,30.0,3.0,17.8,-11.0577733,-76.9183857
150807,LIMA,HUAURA,LEONCIO PRADO,PICHUPAMPA,32.0,3.0,27.9,-11.0577723,-76.9183847
150606,LIMA,HUARAL,IHUARI,DOS DE MAYO,13.0,3.0,11.2,-11.2130204,-76.9759143
150807,LIMA,HUAURA,LEONCIO PRADO,AUQUIMARCA,9.0,3.0,9.6,-11.0577753,-76.9183827
150807,LIMA,HUAURA,LEONCIO PRADO,SANTA CRUZ,0.0,3.0,6.2,-11.0577743,-76.9183837
150807,LIMA,HUAURA,LEONCIO PRADO,SANTA CRUZ,9.0,3.0,9.6,-11.0577733,-76.9183857
150807,LIMA,HUAURA,LEONCIO PRADO,SANTO DOMINGO DE APACHE,0.0,2.0,6.2,-11.0577723,-76.9183847
150811,LIMA,HUAURA,SAYAN,SAYAN,1.0,3.0,0.0,-11.1334540,-77.1833953
150806,LIMA,HUAURA,HUAURA,VILCAHUAURA,29.0,3.0,17.4,-11.0709058,-77.5992908
150811,LIMA,HUAURA,SAYAN,SAYAN,5.0,3.0,8.2,-11.1334544,-77.1733953
150806,LIMA,HUAURA,HUAURA,VILCAHUAURA,98.0,3.0,91.3,-11.0704058,-77.5992908
150806,LIMA,HUAURA,HUAURA,DESAGRAVIO,39.0,3.0,34.5,-11.0701008,-77.5992908
150806,LIMA,HUAURA,HUAURA,ACARAY,16.0,3.0,28.8,-11.0701858,-77.5992908
150806,LIMA,HUAURA,HUAURA,SAN JORGE,0.0,3.01,6.2,-11.1701058,-77.5992908
150204,LIMA,BARRANCA,SUPE,MICAELA BASTIDAS,42.0,1.0,37.4,-10.7957342,-77.8165813
150204,LIMA,BARRANCA,SUPE,MICAELA BASTIDAS,94.0,1.0,86.7,-10.7957312,-77.7165833
150204,LIMA,BARRANCA,SUPE,MICAELA BASTIDAS,4.0,1.0,7.7,-10.7957382,-77.7165893
150204,LIMA,BARRANCA,SUPE,MICAELA BASTIDAS,66.0,1.0,60.7,-10.7957352,-77.7165823
150204,LIMA,BARRANCA,SUPE,CIUDAD DEL AGRO,6.0,1.0,8.5,-10.7957362,-77.7165853
150204,LIMA,BARRANCA,SUPE,CIUDAD DEL AGRO,43.0,1.0,38.3,-10.7957392,-77.7165883
150204,LIMA,BARRANCA,SUPE,CIUDAD DEL AGRO,32.0,1.0,27.7,-10.7957372,-77.7165863
150204,LIMA,BARRANCA,SUPE,CIUDAD DEL AGRO,40.0,1.0,80.3,-10.7957342,-77.7165893
150204,LIMA,BARRANCA,SUPE,CIUDAD DEL AGRO,19.0,1.0,13.6,-10.7957382,-77.7165823
150204,LIMA,BARRANCA,SUPE,CIUDAD DEL AGRO,114.0,1.0,112.4,-10.7957332,-77.7165873
150204,LIMA,BARRANCA,SUPE,SUPE,0.0,1.0,6.2,-10.7957352,-77.7165893
150204,LIMA,BARRANCA,SUPE,CIUDAD DEL AGRO,0.0,1.0,6.2,-10.7957372,-77.7165833
150204,LIMA,BARRANCA,SUPE,CIUDAD DEL AGRO,0.0,1.0,6.2,-10.7957322,-77.7165843
150204,LIMA,BARRANCA,SUPE,SUPE,18.0,5.0,57.4,-10.7957392,-77.7165823
150204,LIMA,BARRANCA,SUPE,JESUS DE NAZARET,50.0,1.0,44.9,-10.7957362,-77.7165813
150204,LIMA,BARRANCA,SUPE,SANTO DOMINGO,0.0,1.0,6.3,-10.7957342,-77.7165863
150204,LIMA,BARRANCA,SUPE,VIRGEN DE LAS MERCEDES,0.0,1.0,6.2,-10.7957322,-77.7165843
150204,LIMA,BARRANCA,SUPE,VIRGEN DE LAS MERCEDES,13.0,1.0,11.7,-10.7957382,-77.7165823
150204,LIMA,BARRANCA,SUPE,VIRGEN DE LAS MERCEDES,22.0,1.0,14.7,-10.7957332,-77.7165883
150204,LIMA,BARRANCA,SUPE,VIRGEN DE LAS MERCEDES,61.0,1.0,107.2,-10.7957312,-77.7165853
150204,LIMA,BARRANCA,SUPE,SUPE,8.0,1.0,9.3,-10.7957312,-77.7165813
150204,LIMA,BARRANCA,SUPE,SUPE,30.0,1.0,280.5,-10.7957322,-77.7165823
150204,LIMA,BARRANCA,SUPE,SUPE,66.0,1.0,196.3,-10.7957332,-77.7165833
150204,LIMA,BARRANCA,SUPE,SUPE,0.0,1.0,29.5,-10.7957342,-77.7165843
150204,LIMA,BARRANCA,SUPE,VIRGEN DEL ROSARIO,78.0,1.0,95.5,-10.7957352,-77.7165853
150204,LIMA,BARRANCA,SUPE,VIRGEN DEL ROSARIO,6.0,1.0,9.0,-10.7957362,-77.7165863
150204,LIMA,BARRANCA,SUPE,VIRGEN DEL ROSARIO,52.0,1.0,46.8,-10.7957372,-77.7165873
150204,LIMA,BARRANCA,SUPE,VIRGEN DEL ROSARIO,15.0,1.0,15.9,-10.7957382,-77.7165883
150204,LIMA,BARRANCA,SUPE,VIRGEN DEL ROSARIO,92.0,1.0,84.8,-10.7957392,-77.7165893
150204,LIMA,BARRANCA,SUPE,VIRGEN DEL ROSARIO,35.0,1.0,30.7,-10.7957312,-77.7165813
150204,LIMA,BARRANCA,SUPE,VIRGEN DEL ROSARIO,1.0,1.0,29.2,-10.7957322,-77.7165823
150204,LIMA,BARRANCA,SUPE,PAN DE AZUCAR,24.0,1.0,15.6,-10.7957332,-77.7165833
150204,LIMA,BARRANCA,SUPE,PAN DE AZUCAR,78.0,1.0,72.3,-10.7957342,-77.7165843
150204,LIMA,BARRANCA,SUPE,PAN DE AZUCAR,117.0,1.0,116.0,-10.7957352,-77.7165853
150204,LIMA,BARRANCA,SUPE,CIUDAD DEL AGRO,2.0,3.0,7.0,-10.7957362,-77.7165863
150204,LIMA,BARRANCA,SUPE,MICAELA BASTIDAS,35.0,3.0,30.5,-10.7957372,-77.7165873
150204,LIMA,BARRANCA,SUPE,CIUDAD DEL AGRO,0.0,3.0,6.2,-10.7957382,-77.7165883
150204,LIMA,BARRANCA,SUPE,VIRGEN DE LAS MERCEDES,527.5,2.5,1493.7,-10.7957392,-77.7165893
150204,LIMA,BARRANCA,SUPE,VIRGEN DE LAS MERCEDES,101.0,3.0,100.7,-10.7957312,-77.7165813
150204,LIMA,BARRANCA,SUPE,VIRGEN DEL ROSARIO,60.0,3.0,54.4,-10.7957322,-77.7165823
150204,LIMA,BARRANCA,SUPE,SUPE,2.0,3.0,6.9,-10.7957332,-77.7165833
150204,LIMA,BARRANCA,SUPE,VIRGEN DEL ROSARIO,27.0,3.0,16.7,-10.7957342,-77.7165843
150204,LIMA,BARRANCA,SUPE,CIUDAD DEL AGRO,75.0,3.0,68.7,-10.7957352,-77.7165853
150204,LIMA,BARRANCA,SUPE,MICAELA BASTIDAS,76.0,3.0,69.6,-10.7957362,-77.7165863
150204,LIMA,BARRANCA,SUPE,VIRGEN DEL ROSARIO,56.0,3.0,80.5,-10.7957372,-77.7165873
150204,LIMA,BARRANCA,SUPE,SUPE,4.0,3.0,7.7,-10.7957382,-77.7165883
150204,LIMA,BARRANCA,SUPE,SANTO DOMINGO,101.0,3.0,100.6,-10.7957392,-77.7165893
150204,LIMA,BARRANCA,SUPE,MICAELA BASTIDAS,420.0,6.0,5267.1,-10.7957312,-77.7165813
150204,LIMA,BARRANCA,SUPE,VIRGEN DE LAS MERCEDES,3.0,1.96,7.3,-10.7957322,-77.7165823
50705,AYACUCHO,PARINACOCHAS,PULLO,RELAVE,34.0,3.0,29.7,-15.2104216,-73.8265885
40309,AREQUIPA,CARAVELI,HUANUHUANU,HUANUHUANU,1184.0,3.0,3305.9,-15.5348543,-73.9230393
50705,AYACUCHO,PARINACOCHAS,PULLO,RELAVE,85.0,3.0,78.5,-15.2103216,-73.8765885
50705,AYACUCHO,PARINACOCHAS,PULLO,RELAVE,82.0,3.0,106.2,-15.2103266,-73.8265885
50705,AYACUCHO,PARINACOCHAS,PULLO,PULLO,94.0,3.0,86.9,-15.2103210,-73.8265885
40309,AREQUIPA,CARAVELI,HUANUHUANU,EL POZO,15.0,3.0,12.1,-15.5448943,-73.9230393
50705,AYACUCHO,PARINACOCHAS,PULLO,RELAVE,216.0,3.0,281.2,-15.2103216,-73.825885
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),77.0,3.0,145.5,-15.9625764,-73.9919436
50619,AYACUCHO,LUCANAS,SANCOS,SAN LUIS ALTA,41.0,3.0,36.3,-15.0625764,-73.9519434
40309,AREQUIPA,CARAVELI,HUANUHUANU,MOLLEHUACA,34.0,3.0,43.6,-15.5408543,-73.9030393
40309,AREQUIPA,CARAVELI,HUANUHUANU,MOLLEHUACA,40.0,3.0,35.4,-15.5448843,-73.9230393
50705,AYACUCHO,PARINACOCHAS,PULLO,RELAVE,25.0,3.0,31.9,-15.2103216,-73.8265985
50705,AYACUCHO,PARINACOCHAS,PULLO,PUEBLO NUEVO DE HUILLCALLAMA,0.0,3.0,9.9,-15.2199216,-73.8265885
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA,6.0,3.0,8.5,-15.0625764,-73.9519996
50705,AYACUCHO,PARINACOCHAS,PULLO,RELAVE,12.0,3.0,10.8,-15.2103216,-73.8265878
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA,0.0,3.0,6.2,-15.0625764,-73.9519036
40309,AREQUIPA,CARAVELI,HUANUHUANU,MOLLEHUACA,83.0,3.0,179.7,-15.5448543,-73.8930393
40309,AREQUIPA,CARAVELI,HUANUHUANU,MOLLEHUACA,44.0,3.0,177.6,-15.5448543,-73.9730393
50619,AYACUCHO,LUCANAS,SANCOS,SAN LUIS ALTA,9.0,3.0,19.4,-15.0625765,-73.9519436
40309,AREQUIPA,CARAVELI,HUANUHUANU,LA PAMPA,334.0,3.0,380.7,-15.5440543,-73.9230393
50705,AYACUCHO,PARINACOCHAS,PULLO,PUEBLO NUEVO DE HUILLCALLAMA,5.0,3.0,16.4,-15.2100216,-73.8265885
50705,AYACUCHO,PARINACOCHAS,PULLO,RELAVE,54.0,3.0,48.7,-15.2103216,-73.8265800
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA,10.0,3.0,22.6,-15.0625764,-73.9009436
50705,AYACUCHO,PARINACOCHAS,PULLO,RELAVE,32.0,3.0,57.7,-15.2103216,-73.8265881
50619,AYACUCHO,LUCANAS,SANCOS,SAN LUIS ALTA,7.0,3.0,8.9,-15.0625064,-73.9519436
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA,9.0,3.0,9.6,-15.0621764,-73.9519436
40309,AREQUIPA,CARAVELI,HUANUHUANU,EL POZO,3.0,1.0,7.4,-15.5448003,-73.9230393
40309,AREQUIPA,CARAVELI,HUANUHUANU,MOLLEHUACA,109.0,1.0,108.2,-15.5448543,-73.9230383
40309,AREQUIPA,CARAVELI,HUANUHUANU,MOLLEHUACA,62.0,1.0,56.2,-15.5448553,-73.9230373
40309,AREQUIPA,CARAVELI,HUANUHUANU,MOLLEHUACA,11.0,1.0,12.5,-15.5448533,-73.9230363
40309,AREQUIPA,CARAVELI,HUANUHUANU,MOLLEHUACA,121.0,1.0,245.1,-15.5448523,-73.9230393
40309,AREQUIPA,CARAVELI,HUANUHUANU,MOLLEHUACA,75.0,1.0,180.1,-15.5448563,-73.9230383
40309,AREQUIPA,CARAVELI,HUANUHUANU,MOLLEHUACA,23.0,1.0,15.1,-15.5448573,-73.9230373
40309,AREQUIPA,CARAVELI,HUANUHUANU,MOLLEHUACA,73.0,1.0,61.2,-15.5448543,-73.9230363
40309,AREQUIPA,CARAVELI,HUANUHUANU,MOLLEHUACA,66.0,1.0,116.4,-15.5448533,-73.9230353
40309,AREQUIPA,CARAVELI,HUANUHUANU,MOLLEHUACA,0.0,1.0,147.3,-15.5448553,-73.9230343
40309,AREQUIPA,CARAVELI,HUANUHUANU,MOLLEHUACA,59.0,1.0,91.2,-15.5448563,-73.9230333
40309,AREQUIPA,CARAVELI,HUANUHUANU,MOLLEHUACA,47.0,1.0,70.6,-15.5448543,-73.9230323
40309,AREQUIPA,CARAVELI,HUANUHUANU,MOLLEHUACA,1.0,1.0,6.2,-15.5448533,-73.9230313
40309,AREQUIPA,CARAVELI,HUANUHUANU,MOLLEHUACA,53.0,1.0,47.4,-15.5448553,-73.9230303
40309,AREQUIPA,CARAVELI,HUANUHUANU,MOLLEHUACA,45.0,1.0,142.5,-15.5448523,-73.9230383
40309,AREQUIPA,CARAVELI,HUANUHUANU,TOCOTA,1.0,1.0,6.6,-15.5448513,-73.9230393
40309,AREQUIPA,CARAVELI,HUANUHUANU,HUANUHUANU,50.0,1.0,54.6,-15.5448503,-73.9230373
40309,AREQUIPA,CARAVELI,HUANUHUANU,SAN JUAN DEL POZO,1.0,1.0,6.6,-15.5448493,-73.9230363
40309,AREQUIPA,CARAVELI,HUANUHUANU,LA PAMPA,149.0,1.0,169.1,-15.5448483,-73.9230353
40309,AREQUIPA,CARAVELI,HUANUHUANU,LA PAMPA,34.0,1.0,29.6,-15.5448473,-73.9230343
40309,AREQUIPA,CARAVELI,HUANUHUANU,LA PAMPA,40.0,1.0,35.3,-15.5448463,-73.9230333
40309,AREQUIPA,CARAVELI,HUANUHUANU,MOLLEHUACA,4.0,1.0,7.8,-15.5448543,-73.9230393
40309,AREQUIPA,CARAVELI,HUANUHUANU,TOCOTA,1.0,1.0,6.6,-15.5448533,-73.9230383
40309,AREQUIPA,CARAVELI,HUANUHUANU,HUANUHUANU,0.0,1.0,5.6,-15.5448553,-73.9230373
40309,AREQUIPA,CARAVELI,HUANUHUANU,HUANUHUANU,50.0,1.0,54.6,-15.5448523,-73.9230363
40309,AREQUIPA,CARAVELI,HUANUHUANU,HUANUHUANU,0.0,1.0,5.8,-15.5448563,-73.9230353
40309,AREQUIPA,CARAVELI,HUANUHUANU,HUANUHUANU,95.0,1.0,324.8,-15.5448533,-73.9230343
40309,AREQUIPA,CARAVELI,HUANUHUANU,SAN JUAN DEL POZO,1.0,1.0,6.6,-15.5448553,-73.9230333
40309,AREQUIPA,CARAVELI,HUANUHUANU,LA PAMPA,149.0,1.0,169.1,-15.5448523,-73.9230323
40309,AREQUIPA,CARAVELI,HUANUHUANU,LA PAMPA,34.0,1.0,29.6,-15.5448543,-73.9230313
40309,AREQUIPA,CARAVELI,HUANUHUANU,LA PAMPA,40.0,1.0,35.3,-15.5448563,-73.9230303
50619,AYACUCHO,LUCANAS,SANCOS,CHICALLE,3.0,1.0,7.3,-15.0625794,-73.9519446
50619,AYACUCHO,LUCANAS,SANCOS,CHICALLE,38.0,1.0,33.5,-15.0625754,-73.9519426
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),21.0,1.0,14.6,-15.0625764,-73.9519416
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),1.0,1.0,6.5,-15.0625784,-73.9519406
50619,AYACUCHO,LUCANAS,SANCOS,SANCOS,22.0,1.0,14.7,-15.0625744,-73.9519436
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),22.0,1.0,18.8,-15.0625774,-73.9519456
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),11.0,1.0,14.0,-15.0625734,-73.9519426
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),105.0,1.0,103.9,-15.0625754,-73.9519446
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),2.0,1.0,6.9,-15.0625724,-73.9519416
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),0.0,1.0,6.3,-15.0625784,-73.9519436
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),6.0,1.0,8.5,-15.0625764,-73.9519456
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),59.0,1.0,53.4,-15.0625744,-73.9519406
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),42.0,1.0,37.3,-15.0625794,-73.9519426
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),0.0,1.0,18.9,-15.0625734,-73.9519446
50619,AYACUCHO,LUCANAS,SANCOS,SANCOS,77.0,1.0,146.8,-15.0625774,-73.9519406
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),17.0,1.0,16.8,-15.0625754,-73.9519436
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),40.0,1.0,35.3,-15.0625724,-73.9519416
50619,AYACUCHO,LUCANAS,SANCOS,SANTA FILOMENA (SAN LUIS),26.0,1.0,16.2,-15.0625784,-73.9519456
